,title,page_id,quality
3699,Ajaccio,2640,C
3700,"Lancaster, California",107649,C
3701,"McMinnville, Tennessee",135403,C
3702,Mongol Empire,240146,C
3703,The Silence of the Lambs (film),30006,C
3704,British National Formulary,124142,C
3705,Eurovision Song Contest 1982,190844,C
3706,Ananda Coomaraswamy,286067,C
3707,Asunción,56836,C
3708,Korean Americans,234579,C
3709,Chess problem,141203,C
3710,Battle of the Falkland Islands,191388,C
3711,Morganatic marriage,50213,C
3712,Sino-Tibetan languages,26756,C
3713,Glans penis,49084,C
3714,Earless seal,10500,C
3715,Geert Hofstede,251635,C
3716,"Janesville, Wisconsin",260655,C
3717,Phase-shift keying,41551,C
3718,Aladdin,166604,C
3719,Gimpo International Airport,286912,C
3720,Red Rock Canyon National Conservation Area,200137,C
3721,Fire sprinkler system,189699,C
3722,George Jones,229023,C
3723,Morpheme,18852,C
3724,Fokker Dr.I,51809,C
3725,Pavel Belyayev,195605,C
3726,"Iliamna, Alaska",105518,C
3727,Coracoid process,237505,C
3728,James Stockdale,229405,C
3729,Science fiction film,179757,C
3730,Grand Cayman,275261,C
3731,"Frederick III, Holy Roman Emperor",11472,C
3732,Chonburi province,308606,C
3733,Natalie Maines,180845,C
3734,Batley,149733,C
3735,Collect Pond,291951,C
3736,Richard Leakey,149154,C
3737,"Sandstone, Minnesota",121302,C
3738,RCA connector,153626,C
3739,Spiral galaxy,207620,C
3740,"Commerce, Texas",136170,C
3741,Sunflower seed,58706,C
3742,Anton Geesink,104337,C
3743,Urd (Oh My Goddess!),32110,C
3744,Black cardamom,60953,C
3745,Bowdoin College,197798,C
3746,Steroid,141922,C
3747,Cinematography,195718,C
3748,Flagellation,144247,C
3749,Olympic National Park,163048,C
3750,Blissymbols,4699,C
3751,Wantage,233802,C
3752,Century,5881,C
3753,Artiodactyl,46764,C
3754,Integrase,38765,C
3755,Walter Annenberg,98349,C
3756,Oscar de la Renta,127317,C
3757,American Humanist Association,311264,C
3758,"Clinton Township, Venango County, Pennsylvania",133955,C
3759,Užice,283957,C
3760,Communications Security Establishment,231712,C
3761,Cape Canaveral Space Force Station,306778,C
3762,"Prairie City, Oregon",130776,C
3763,Fonzie,156809,C
3764,Celebrity,5796,C
3765,Newline,238775,C
3766,Lon Nol,80049,C
3767,Oscar Torp,194405,C
3768,"Elmer, New Jersey",125681,C
3769,Wagtail,214424,C
3770,Ava Gardner,43115,C
3771,Kalahari Desert,17165,C
3772,Hong Kong Basic Law,221841,C
3773,"Kirtland, Ohio",129486,C
3774,Hero of Alexandria,68274,C
3775,Mike Harcourt,212676,C
3776,Stavka,255100,C
3777,Capitalism,5416,C
3778,Maliki school,249758,C
3779,Hideaki Anno,311256,C
3780,Urinary incontinence,179400,C
3781,Rafting,165698,C
3782,Mary Jane Watson,281687,C
3783,Circle,6220,C
3784,"Cherrytree Township, Pennsylvania",133954,C
3785,"Port Allen, Louisiana",115840,C
3786,Big five game,90016,C
3787,Political ecology,45446,C
3788,Elo rating system,70421,C
3789,Amr Moussa,201993,C
3790,North Ayrshire,143039,C
3791,Ichthyology,42405,C
3792,Ecological economics,177694,C
3793,Economy of Canada,5195,C
3794,Michael Keaton,235323,C
3795,"Vermillion, South Dakota",134785,C
3796,"Vinalhaven, Maine",116047,C
3797,Chishti Order,216597,C
3798,University of Hong Kong,268075,C
3799,Parquet,197654,C
3800,"Charleston, Tennessee",135090,C
3801,Dill,7985,C
3802,William Hunter (anatomist),234337,C
3803,Formal language,10939,C
3804,"George Rodney, 1st Baron Rodney",279669,C
3805,Vernon L. Smith,175864,C
3806,Leeds and Liverpool Canal,149742,C
3807,First normal form,202564,C
3808,Balanced audio,258958,C
3809,Quintus Fabius Maximus Verrucosus,11371,C
3810,Measure for Measure,59411,C
3811,CpG site,198951,C
3812,Cheyenne Mountain Complex,230370,C
3813,Piña colada,25033,C
3814,Outrider (album),246629,C
3815,Lepidus,75044,C
3816,Rail transport,25715,C
3817,World Athletics,86444,C
3818,Pub rock (Australia),25036,C
3819,First Nephi,36460,C
3820,Cheongsam,232384,C
3821,Nara Prefecture,179765,C
3822,Real-Time Streaming Protocol,26162,C
3823,Harry James,189700,C
3824,Data integrity,40995,C
3825,Sunbird,274227,C
3826,Archaeological excavation,60697,C
3827,George Berkeley,11958,C
3828,Phenylalanine hydroxylase,213841,C
3829,Titus,55251,C
3830,Energia (rocket),37714,C
3831,Audrey Thomas,295655,C
3832,Flash Gordon,42085,C
3833,Kurds,17068,C
3834,Pietro Bembo,143597,C
3835,Geometric Brownian motion,203523,C
3836,United States Army Forces in the Far East,161621,C
3837,Particle physics,23259,C
3838,Consumer confidence index,65946,C
3839,"East Waterford, Pennsylvania",132797,C
3840,"Frostburg, Maryland",116298,C
3841,Minamoto no Yoshitsune,226812,C
3842,Phosphate,23690,C
3843,Plymouth Argyle F.C.,23857,C
3844,John Moore (British Army officer),188226,C
3845,"Uvalde County, Texas",91419,C
3846,"Bloomfield, New Jersey",125156,C
3847,"John William Strutt, 3rd Baron Rayleigh",18381,C
3848,Underworld (band),91236,C
3849,Nikephoros II Phokas,74005,C
3850,The Chronicles of Amber,83931,C
3851,Ernst Kaltenbrunner,10148,C
3852,Johan Nygaardsvold,200821,C
3853,Kansai dialect,180058,C
3854,Pope Gregory III,24194,C
3855,"Wichita Falls, Texas",136795,C
3856,Dirac (video compression format),166475,C
3857,Southsea,61497,C
3858,File Allocation Table,53045,C
3859,Minot Air Force Base,128852,C
3860,County Down,128263,C
3861,Stunt,212087,C
3862,Búri,87670,C
3863,John Burgoyne,163208,C
3864,Attack of the Killer B's,146732,C
3865,MMX (instruction set),55364,C
3866,Brand management,256560,C
3867,Boeing CH-47 Chinook,38005,C
3868,"Mooresville, North Carolina",127985,C
3869,"Katoomba, New South Wales",62588,C
3870,Leo Baekeland,256703,C
3871,Francis Seymour Haden,222609,C
3872,"Cedarburg (town), Wisconsin",260595,C
3873,John Sergeant (journalist),186889,C
3874,London boroughs,52613,C
3875,Jeff Wayne's Musical Version of The War of the Worlds,143251,C
3876,Nickel–cadmium battery,186614,C
3877,Stokely Carmichael,259349,C
3878,"Brisbin, Pennsylvania",131968,C
3879,"Beaver Township, Crawford County, Pennsylvania",132174,C
3880,Arabic calligraphy,37118,C
3881,Sub Pop,144539,C
3882,Salvador Allende,51487,C
3883,Edessa,285454,C
3884,Khanate of Sibir,186364,C
3885,"McIntosh County, Oklahoma",92068,C
3886,Alfie (1966 film),98503,C
3887,Hilbert's paradox of the Grand Hotel,37797,C
3888,Brazilian Intelligence Agency,198100,C
3889,The Merchant of Venice,37713,C
3890,"Indian River County, Florida",72383,C
3891,Mau Mau rebellion,163054,C
3892,"Buena Park, California",107806,C
3893,Battle of Leyte Gulf,189095,C
3894,Arthur Griffith,191992,C
3895,King John (play),67013,C
3896,USS Independence (1814),207910,C
3897,Sprague–Grundy theorem,41372,C
3898,Chinchilla,198290,C
3899,Closure (psychology),168845,C
3900,Control system,275473,C
3901,VESA Local Bus,32574,C
3902,Blenheim Palace,142294,C
3903,Miasma theory,223250,C
3904,The New Seekers,212991,C
3905,Political parties in the United States,249433,C
3906,Divergence theorem,151864,C
3907,Time Enough for Love,60139,C
3908,"Mashpee, Massachusetts",116651,C
3909,Steve Redgrave,201245,C
3910,Documentary hypothesis,61345,C
3911,Lew Allen,72563,C
3912,Fernando Collor de Mello,68997,C
3913,End user,127759,C
3914,Nelly,169408,C
3915,Romeo and Juliet (1968 film),99025,C
3916,"Pilot Knob, Missouri",122764,C
3917,Earth Girls Are Easy,183061,C
3918,"Harpswell, Maine",115939,C
3919,"Middletown, New York",126946,C
3920,Rifling,94139,C
3921,Ellington Airport (Texas),249291,C
3922,Ground (electricity),41215,C
3923,"Gödel, Escher, Bach",48103,C
3924,"Caldwell, New Jersey",125159,C
3925,Paul Ehrlich,23010,C
3926,Cain and Abel,192648,C
3927,Self (programming language),60265,C
3928,Death squad,123443,C
3929,"Devens, Massachusetts",150535,C
3930,Alicante Bouschet,262893,C
3931,Game controller,104339,C
3932,Luigi,81345,C
3933,Flores Historiarum,270059,C
3934,N'Djamena,57059,C
3935,"Bolingbroke, Lincolnshire",209369,C
3936,Viking 1,82968,C
3937,Voting,99860,C
3938,Interstate 43,92013,C
3939,Tom Clancy's Splinter Cell,246960,C
3940,Joel Schumacher,275103,C
3941,French East India Company,156062,C
3942,Isabella Rossellini,67992,C
3943,"Beaumont, California",107903,C
3944,DSB (railway company),287088,C
3945,Claude Shannon,5693,C
3946,Sheila Copps,256559,C
3947,Territorial dispute,56086,C
3948,"Cattaraugus County, New York",52332,C
3949,Knapsack problem,16974,C
3950,Software documentation,27488,C
3951,Scale (music),40651,C
3952,"Forest Lake Township, Susquehanna County, Pennsylvania",133853,C
3953,"Blythe, California",107905,C
3954,Genetic counseling,251487,C
3955,Anja Pärson,194815,C
3956,Chet Atkins,7756,C
3957,Mulled wine,166368,C
3958,Greenpeace,12233,C
3959,Geoid,176244,C
3960,Hair loss,200129,C
3961,George Miller (filmmaker),152157,C
3962,M1 carbine,173428,C
3963,"St. Ignace, Michigan",117999,C
3964,Harrow School,188956,C
3965,Duke Kahanamoku,9118,C
3966,Bob Denard,261743,C
3967,Economy of Namibia,21297,C
3968,Gravitation (manga),297868,C
3969,"Burlington, Iowa",112989,C
3970,Gravitational field,174782,C
3971,Spanish Empire,303062,C
3972,Distributive property,103118,C
3973,Lowest temperature recorded on Earth,270811,C
3974,"Hammond, Louisiana",115786,C
3975,Pentium II,165229,C
3976,Schrödinger's cat,27856,C
3977,Lucius Quintus Cincinnatus Lamar,170309,C
3978,Monitor (warship),210640,C
3979,Intel 8085,97302,C
3980,Perchloric acid,56654,C
3981,George Moore (novelist),205928,C
3982,SMS,28207,C
3983,Reciprocal altruism,44189,C
3984,Multiple independently targetable reentry vehicle,53145,C
3985,Railway signalling,276071,C
3986,Geography of Saint Lucia,27210,C
3987,Kanji,37604,C
3988,Buddy Cianci,241488,C
3989,Georges River,252322,C
3990,Mark Bingham,19941,C
3991,Morrisons,167654,C
3992,Paul Scarron,280812,C
3993,Marcus Junius Brutus,37325,C
3994,Counterintelligence,238030,C
3995,Politics of Taiwan,30091,C
3996,The Football Association,46136,C
3997,"Accokeek, Maryland",116500,C
3998,Defibrillation,146384,C
3999,National Science Foundation,157427,C
4000,German diaspora,80366,C
4001,Greek War of Independence,200987,C
4002,Go strategy and tactics,48977,C
4003,Doomsday Clock,47611,C
4004,Trondheim toll scheme,252756,C
4005,Fiona Shaw,235319,C
4006,"Grants Pass, Oregon",130826,C
4007,"Altus, Oklahoma",130261,C
4008,Binge eating disorder,311254,C
4009,DAF Trucks,69759,C
4010,Special Broadcasting Service,162469,C
4011,"Banning, California",107902,C
4012,King C. Gillette,223720,C
4013,Bad Girl (1931 film),61057,C
4014,Mariner program,20174,C
4015,Pliny the Elder,44920,C
4016,David Gemmell,83237,C
4017,Mstislav Rostropovich,155166,C
4018,Elfquest,152854,C
4019,Norma McCorvey,113479,C
4020,"Hickory, North Carolina",150818,C
4021,New Jersey Institute of Technology,283853,C
4022,Shanghai Express (film),61061,C
4023,Bogense,144320,C
4024,Burned-over district,214272,C
4025,The Nine Chapters on the Mathematical Art,204207,C
4026,"Tangier, Virginia",137488,C
4027,Titian,154239,C
4028,Scale-free network,227155,C
4029,Monocoque,57992,C
4030,Zhou Tai,306782,C
4031,Laundry,147699,C
4032,Mychal Judge,20360,C
4033,"Dandridge, Tennessee",135251,C
4034,Bomb disposal,146382,C
4035,613 commandments,166133,C
4036,Charles Le Brun,195487,C
4037,Lusitania,18577,C
4038,Jools Holland,288033,C
4039,Pyroxene,111194,C
4040,Malayalam script,160283,C
4041,Sam Wanamaker,225866,C
4042,Oxford Movement,275099,C
4043,Logic gate,18168,C
4044,Battle of Tannenberg,60142,C
4045,Bastille Day,3936,C
4046,Neijia,21853,C
4047,Gallifrey,12550,C
4048,The Big Parade,73368,C
4049,János Bolyai,98912,C
4050,Concert,236918,C
4051,Kreisau Circle,263240,C
4052,Mutagen,20359,C
4053,Carinthia,224463,C
4054,Shane Mosley,151863,C
4055,Optic nerve,152465,C
4056,Politics of Iraq,14667,C
4057,Sérgio Vieira de Mello,299928,C
4058,Anni-Frid Lyngstad,180568,C
4059,Workers' Party (Brazil),224622,C
4060,"Posey County, Indiana",96079,C
4061,Brondesbury,93905,C
4062,Magic Knight Rayearth,173562,C
4063,Nicolas Roeg,70250,C
4064,"Lake City, Florida",109142,C
4065,West Nile fever,37796,C
4066,Gopal Krishna Gokhale,161046,C
4067,Mississippi State University,211165,C
4068,Graceland (album),286672,C
4069,Please Please Me,65835,C
4070,Adelard of Bath,85563,C
4071,Hybrid vehicle,157736,C
4072,TI-89 series,54399,C
4073,Gait,55022,C
4074,Zool,67840,C
4075,Frederick Soddy,11778,C
4076,Package manager,47017,C
4077,Margery Allingham,199922,C
4078,Liberty BASIC,53252,C
4079,"Mount Desert, Maine",115992,C
4080,Nicholas of Cusa,282522,C
4081,Warren Farrell,33994,C
4082,Player piano,146012,C
4083,Carrie (novel),67003,C
4084,Abnormal psychology,238212,C
4085,Kardzhali,307116,C
4086,"Waterford Township, New Jersey",125103,C
4087,Foreign relations of Libya under Muammar Gaddafi,17809,C
4088,Firearm,11966,C
4089,Jan van Goyen,16402,C
4090,Zamość,153627,C
4091,Reserve Officers' Training Corps,166843,C
4092,Doris Miller,185037,C
4093,Linked list,18167,C
4094,Indira Gandhi,15179,C
4095,Krist Novoselic,52724,C
4096,Gonzaga University,190465,C
4097,Snowy Mountains Scheme,177948,C
4098,Meritage,222314,C
4099,Remote sensing,228148,C
4100,The Russians Are Coming the Russians Are Coming,98506,C
4101,Columbus (ISS module),227956,C
4102,Decimal separator,80503,C
4103,Rare disease,189092,C
4104,Static-X,159488,C
4105,First Servile War,229562,C
4106,Imaginary number,14554,C
4107,Alexander Kerensky,2543,C
4108,"Mere, Wiltshire",255704,C
4109,Black propaganda,178732,C
4110,Pohnpei,47779,C
4111,Romulus and Remus,60786,C
4112,Radom,74597,C
4113,Empathy,302319,C
4114,Mountain bike,134572,C
4115,The Piano,133688,C
4116,Miklós Horthy,51307,C
4117,Spanish Revolution of 1936,88459,C
4118,All your base are belong to us,47498,C
4119,Steven Brust,56397,C
4120,"St. Louis, Michigan",117563,C
4121,Signs (film),72453,C
4122,Leonard Peikoff,274095,C
4123,Zilog Z80,34461,C
4124,"Gentry, Arkansas",106840,C
4125,Frederick VIII of Denmark,150916,C
4126,Polyuria,258666,C
4127,"South Haven, Michigan",150537,C
4128,Central pontine myelinolysis,7846,C
4129,Jell-O,16585,C
4130,Laeken,168805,C
4131,Iago,239644,C
4132,"East Earl Township, Pennsylvania",99285,C
4133,Mouthwash,782,C
4134,Stop motion,27036,C
4135,Ellison Onizuka,178328,C
4136,Tiber,30359,C
4137,John Heartfield,86259,C
4138,Tampon,262663,C
4139,Bresenham's line algorithm,64005,C
4140,New York Harbor,276608,C
4141,Pope Sixtus IV,24845,C
4142,Homosexuality and psychology,263380,C
4143,"William Cecil, 1st Baron Burghley",51112,C
4144,Nightline,195057,C
4145,Tubuai,225560,C
4146,The Philadelphia Story (film),62592,C
4147,Digital television,8271,C
4148,Technophobia,154825,C
4149,Democratic Republic of the Congo,76762,C
4150,Victor Vasarely,311107,C
4151,Shotgun sequencing,28616,C
4152,Longueuil,189568,C
4153,Medical ultrasound,143357,C
4154,Lemon balm,17644,C
4155,Louise Arbour,89846,C
4156,Gaussian process,302944,C
4157,Sokoban,53953,C
4158,James the Less,298248,C
4159,Tårnby Municipality,145510,C
4160,Isaac Newton's occult studies,283849,C
4161,Pebble-bed reactor,143354,C
4162,"Fairview Township, Erie County, Pennsylvania",132483,C
4163,Studebaker,184192,C
4164,"Willimantic, Connecticut",108880,C
4165,Mystery play,38124,C
4166,Sherpa people,224737,C
4167,WNEW-FM,201846,C
4168,Mitsubishi A6M Zero,19623,C
4169,Rarotonga,229035,C
4170,"Ixonia, Wisconsin",260492,C
4171,Fudge (role-playing game system),11157,C
4172,Iwi,219984,C
4173,Countercurrent exchange,171317,C
4174,Crozier,159153,C
4175,Jerzy Kosiński,15657,C
4176,Vinegar,32762,C
4177,Wok,33693,C
4178,Aaron,1006,C
4179,Blood diamond,148635,C
4180,"Požega, Croatia",149290,C
4181,Baldwin IV of Jerusalem,144682,C
4182,"Novi, Michigan",118775,C
4183,Lissencephaly,232048,C
4184,James Agee,296912,C
4185,RIPEMD,26363,C
4186,Mahte,89162,C
4187,"Robesonia, Pennsylvania",131397,C
4188,"Pewaukee (village), Wisconsin",260758,C
4189,"Hudson, Michigan",117946,C
4190,Island Records,92360,C
4191,Obsidian,22721,C
4192,Henry Yule,200518,C
4193,Washington Consensus,305257,C
4194,Conch,290749,C
4195,Amniotic sac,187700,C
4196,Steel guitar,27615,C
4197,Hohenems,167530,C
4198,Lapland (Finland),266098,C
4199,"Sedan, Kansas",114462,C
4200,François Christophe de Kellermann,197653,C
4201,Family tree,169269,C
4202,Sinhala script,43109,C
4203,Giovanni Boccaccio,12957,C
4204,Rc (Unix shell),171918,C
4205,Macchi C.202 Folgore,176527,C
4206,Hua Guofeng,100434,C
4207,Bossa nova,244126,C
4208,History of mathematics,14220,C
4209,Tietze extension theorem,31404,C
4210,Numerical stability,233807,C
4211,Timeline of Philippine political history,161394,C
4212,"Bay City, Michigan",117105,C
4213,Taiwan Province,66744,C
4214,Economy of Norway,57615,C
4215,Suspended (video game),49626,C
4216,Optical isolator,41460,C
4217,Catalytic converter,286802,C
4218,Otto Heinrich Warburg,240836,C
4219,Harvest (Neil Young album),160024,C
4220,Thrush (bird),184393,C
4221,Weird Science (film),241171,C
4222,Heptathlon,303715,C
4223,Richard Perle,202569,C
4224,Armed Forces of Belarus,3537,C
4225,Meet Me in St. Louis,74942,C
4226,Ed Sullivan,9946,C
4227,Peperomia,38121,C
4228,Solipsism,81798,C
4229,Solar updraft tower,213555,C
4230,Orlando Sanford International Airport,269868,C
4231,Funny Girl (musical),99020,C
4232,Amniocentesis,187698,C
4233,Hutu,59537,C
4234,M (1931 film),66322,C
4235,Archimedean solid,1847,C
4236,Poul Nyrup Rasmussen,279240,C
4237,Five Civilized Tribes,160925,C
4238,Staind,29489,C
4239,United Methodist Church,32304,C
4240,Fabiola of Belgium,284620,C
4241,John Eliot (missionary),301537,C
4242,Ross 248,205671,C
4243,Manner of articulation,19942,C
4244,Centaurea,89044,C
4245,Presidential system,206578,C
4246,Amphibolite,305413,C
4247,Cuban Revolutionary Armed Forces,73251,C
4248,Sodium nitrate,200310,C
4249,Danzig (band),159489,C
4250,Banjul,69666,C
4251,Space station,50896,C
4252,Safeway (UK),167652,C
4253,"Shishmaref, Alaska",105570,C
4254,George Colley,261452,C
4255,Marine Corps Air Station Yuma,263368,C
4256,RAF Kenley,149167,C
4257,Derek and the Dominos,293834,C
4258,Durango (city),224112,C
4259,Frank Auerbach,171314,C
4260,"Hannibal, Missouri",150755,C
4261,John Cusack,223253,C
4262,Maria Mutola,66748,C
4263,Very-long-baseline interferometry,214144,C
4264,Bain-marie,4990,C
4265,Paddy Ashdown,161628,C
4266,Politics of Canada,5194,C
4267,Interstate 57,90714,C
4268,Black Wednesday,180050,C
4269,"Middletown, Kentucky",115227,C
4270,Porsche,24365,C
4271,Warren E. Burger,264328,C
4272,Peptidoglycan,24838,C
4273,Mary Hansen,156907,C
4274,Moving walkway,254381,C
4275,Fast-food restaurant,54923,C
4276,Linear timecode,18379,C
4277,Transport economics,51114,C
4278,Ishmael,222788,C
4279,Back to the Future Part II,213270,C
4280,Karasjok,178007,C
4281,New Bedford River,150864,C
4282,"Woodbridge Township, New Jersey",125454,C
4283,Simona Amânar,75970,C
4284,"Tarrytown, New York",127591,C
4285,Yugoslavia,34244,C
4286,Rapier (missile),85917,C
4287,Fruit,10843,C
4288,Michael Reagan,19198,C
4289,Petroleum engineering,65465,C
4290,Common logarithm,174482,C
4291,Mild ale,19842,C
4292,Banaadir,185140,C
4293,Mistletoe,70129,C
4294,Young Talent Time,54639,C
4295,José Fernando de Abascal y Sousa,286189,C
4296,Darby and Joan,286484,C
4297,Chicago Fire FC,245694,C
4298,GeForce,148742,C
4299,Nothing's Shocking,195974,C
4300,Electroplating,51025,C
4301,"Two Towers, Bologna",67303,C
4302,Sudetes,28401,C
4303,Nuclide,152464,C
4304,Theodor Mommsen,85762,C
4305,Tam Dalyell,77358,C
4306,Nadar,86580,C
4307,Pipe bomb,233935,C
4308,Harold Abrahams,67306,C
4309,First class travel,254759,C
4310,Hans Moravec,298556,C
4311,Ex post facto law,298262,C
4312,Sherry Turkle,76524,C
4313,"Abilene, Kansas",114519,C
4314,"Farmington, New Mexico",125969,C
4315,Mehmed IV,208592,C
4316,Coherence (physics),240011,C
4317,"Clifford Township, Susquehanna County, Pennsylvania",133850,C
4318,Beauty,4431,C
4319,Nianfo,299788,C
4320,Ball bearing,198101,C
4321,Chinon,74334,C
4322,"Morgantown, West Virginia",138536,C
4323,"Pembroke College, Oxford",128366,C
4324,Prince of Orange,256250,C
4325,Peter Gustav Lejeune Dirichlet,240002,C
4326,Kitsune,237685,C
4327,Law of sines,113222,C
4328,Tonga,30158,C
4329,Giant planet,12733,C
4330,German East Africa,197051,C
4331,Motoi Sakuraba,275743,C
4332,Estates General (France),208202,C
4333,Tilde,212390,C
4334,"Havre de Grace, Maryland",116449,C
4335,Georges Danton,154352,C
4336,Ashikaga Yoshitane,234711,C
4337,Five-Percent Nation,215905,C
4338,"Ellsworth, Minnesota",120973,C
4339,Shel Silverstein,98217,C
4340,Serial port,77359,C
4341,"Belfast, Maine",116197,C
4342,Catacombs of Paris,64129,C
4343,1911 Revolution,298025,C
4344,In the Mood for Love,213413,C
4345,Sara Suleri Goodyear,178261,C
4346,"Harrison, Maine",115940,C
4347,Miracleman (character),98047,C
4348,Uriah Heep (band),166714,C
4349,Necrotizing gingivitis,285293,C
4350,Amway North America,105954,C
4351,Starpath Supercharger,170537,C
4352,Finns Party,255252,C
4353,D'Angelo,168308,C
4354,Zhou dynasty,43464,C
4355,Clade,6682,C
4356,Garuda,45806,C
4357,Richard Murdoch,154938,C
4358,Long Live Rock 'n' Roll,168050,C
4359,Modified discrete cosine transform,231387,C
4360,Zellers,276255,C
4361,"Ramona, San Diego County, California",108057,C
4362,Prime element,60692,C
4363,Richard Petty,25480,C
4364,Teradata,168680,C
4365,Patchwork,49331,C
4366,Suffer (album),197514,C
4367,Michael Richards,104998,C
4368,"Statesville, North Carolina",127986,C
4369,The Lodger: A Story of the London Fog,287408,C
4370,Delaware Water Gap,299935,C
4371,Alexis of Russia,95359,C
4372,Nervii,261614,C
4373,G. E. Moore,11959,C
4374,Ballistics,212094,C
4375,Tilapia,88891,C
4376,Pipe band,246328,C
4377,Mustelidae,18857,C
4378,Eileen Heckart,38563,C
4379,Heretic II,13614,C
4380,Tourism in France,159621,C
4381,Barrel racing,182600,C
4382,Colby College,171807,C
4383,Free flight (model aircraft),242554,C
4384,Rock and Roll Hall of Fame,58902,C
4385,Chris Evert,222469,C
4386,Pansy,76143,C
4387,Conrad Celtes,47157,C
4388,"Van Buren Township, Michigan",119282,C
4389,"Crawford County, Indiana",96136,C
4390,CAN bus,231284,C
4391,Bangalore torpedo,277784,C
4392,Battle of Ratan,280822,C
4393,Winter wren,183937,C
4394,Motherwell F.C.,215398,C
4395,Svante Pääbo,73016,C
4396,"Jamestown, North Dakota",128800,C
4397,Babylonian captivity,58224,C
4398,"Prairie Grove, Arkansas",107298,C
4399,"Foster Township, McKean County, Pennsylvania",133184,C
4400,Shakespeare in Love,88075,C
4401,Michael McKevitt,290353,C
4402,Geography of Oman,22318,C
4403,Metallic bonding,19838,C
4404,Positron,24731,C
4405,Snowboarding,38957,C
4406,Bud Abbott,105962,C
4407,"Little Egg Harbor Township, New Jersey",125624,C
4408,Joseph Kittinger,86868,C
4409,USS Peleliu,32201,C
4410,Duane Eddy,165857,C
4411,"Delaware Township, Juniata County, Pennsylvania",132796,C
4412,Battle of Guandu,245524,C
4413,Population genetics,219268,C
4414,"Belleville, New Jersey",125154,C
4415,The Nanny,302938,C
4416,Linear A,17989,C
4417,Sniper,28123,C
4418,Tristram Hunt,215113,C
4419,"George Villiers, 2nd Duke of Buckingham",193424,C
4420,"Long Beach Township, New Jersey",125625,C
4421,Parcae,84918,C
4422,Canonization,6097,C
4423,Utah Stars,244710,C
4424,Fractional calculus,229939,C
4425,Tristan,277601,C
4426,Nancy Huston,60690,C
4427,Trabant,31010,C
4428,Equation,9284,C
4429,Kalamazoo College,55248,C
4430,"Moon Township, Pennsylvania",131138,C
4431,Indie rock,143486,C
4432,"Currie, Minnesota",120921,C
4433,Orthodox Judaism,22518,C
4434,Multiplication,20845,C
4435,Conakry,56638,C
4436,Rolle's theorem,200305,C
4437,Saint-Malo,196794,C
4438,Yin and yang,144804,C
4439,V (franchise),205384,C
4440,Expected value,9653,C
4441,Departments of the Continental Army,251238,C
4442,July,15786,C
4443,Neil Gaiman,22055,C
4444,Radio clock,164511,C
4445,House of Cards (British TV series),14017,C
4446,"Oconomowoc (town), Wisconsin",260756,C
4447,Crokinole,5415,C
4448,Plain text,25030,C
4449,The Baltimore Sun,263064,C
4450,Persistence of Time,146731,C
4451,XScale,140989,C
4452,Zorro,160026,C
4453,"Kingman, Arizona",106674,C
4454,Antonia Fraser,140356,C
4455,The Pilgrim's Progress,173974,C
4456,Authentication,47967,C
4457,Archean,62692,C
4458,Geography of Taiwan,30089,C
4459,Double-hulled tanker,7983,C
4460,The Paradine Case,287404,C
4461,Hypnerotomachia Poliphili,219616,C
4462,Ampersand,59153,C
4463,Holy Roller,198635,C
4464,Steven Soderbergh,27337,C
4465,Simple Network Management Protocol,41710,C
4466,Essendon Football Club,10257,C
4467,Panopticon,173299,C
4468,Firmware,41155,C
4469,Northwestern State University,188638,C
4470,Happiness,169409,C
4471,Royal court,229718,C
4472,Home,249429,C
4473,"Whitehall, Michigan",118285,C
4474,Battle of Copenhagen (1801),150915,C
4475,Mercedes Lackey,49619,C
4476,Piazza San Marco,101348,C
4477,John Cleves Symmes Jr.,183938,C
4478,Total quality management,143996,C
4479,Inferior vena cava,242146,C
4480,500 (card game),34678,C
4481,"Indian Head, Maryland",116403,C
4482,Miranda warning,18972,C
4483,Škoda Auto,26970,C
4484,Cyclic quadrilateral,194131,C
4485,Raymond A. Spruance,234106,C
4486,Reno–Tahoe International Airport,294563,C
4487,"Erie, Pennsylvania",132482,C
4488,Gradient,12461,C
4489,Sylvester McCoy,241894,C
4490,Environment and Climate Change Canada,272329,C
4491,"Green Township, New Jersey",125742,C
4492,"Boone County, Indiana",96143,C
4493,Weighting filter,41002,C
4494,Industrial design,165851,C
4495,"Shields, Michigan",119004,C
4496,Das Boot,8994,C
4497,Ravenna,37409,C
4498,Natron,113095,C
4499,"Maximilian II Emanuel, Elector of Bavaria",63393,C
4500,Queen Máxima of the Netherlands,102274,C
4501,William Stanley (born 1548),205537,C
4502,United Artists,174319,C
4503,Bruce Almighty,237303,C
4504,"Athens Township, Crawford County, Pennsylvania",132172,C
4505,Abu Sayyaf,2216,C
4506,Lactantius,18385,C
4507,Conscription Crisis of 1917,306011,C
4508,Calf (animal),5692,C
4509,March of the Volunteers,69144,C
4510,Ionian Revolt,298695,C
4511,CBC Radio One,248198,C
4512,Tizoc,31316,C
4513,Diogenes of Apollonia,222779,C
4514,Louise de La Vallière,310745,C
4515,Lysander Spooner,79355,C
4516,Politics of Hong Kong,13408,C
4517,Districts of Hong Kong,151994,C
4518,Stage name,53412,C
4519,Digital audio,53712,C
4520,Sima Guang,54770,C
4521,Sherbrooke,214284,C
4522,Arms control,49750,C
4523,Florida Panthers,70551,C
4524,Judgment (law),161977,C
