,title,page_id,quality
6409,"Benton Township, Carver County, Minnesota",119619,Start
6410,"Camden Township, Carver County, Minnesota",119620,Start
6411,"Wrenshall, Minnesota",119616,Start
6412,"Wrenshall Township, Carlton County, Minnesota",119617,Start
6413,"Wright, Minnesota",119618,Start
6414,"May Township, Cass County, Minnesota",119671,Start
6415,"McKinley Township, Cass County, Minnesota",119672,Start
6416,"Meadow Brook Township, Cass County, Minnesota",119673,Start
6417,"Moose Lake Township, Cass County, Minnesota",119674,Start
6418,"Otter Tail Peninsula Township, Cass County, Minnesota",119675,Start
6419,"Chisago City, Minnesota",119721,Start
6420,"Chisago Lake Township, Chisago County, Minnesota",119722,Start
6421,"Fish Lake Township, Chisago County, Minnesota",119723,Start
6422,"Franconia Township, Chisago County, Minnesota",119724,Start
6423,"Riverton Township, Clay County, Minnesota",119771,Start
6424,"Sabin, Minnesota",119772,Start
6425,"Skree Township, Clay County, Minnesota",119773,Start
6426,"Spring Prairie Township, Clay County, Minnesota",119774,Start
6427,"Tansem Township, Clay County, Minnesota",119775,Start
6428,"Ulen, Minnesota",119776,Start
6429,"Lakeside Township, Cottonwood County, Minnesota",119826,Start
6430,"Midway Township, Cottonwood County, Minnesota",119827,Start
6431,"Rose Hill Township, Cottonwood County, Minnesota",119831,Start
6432,"Rabbit Lake Township, Crow Wing County, Minnesota",119877,Start
6433,"Riverton, Minnesota",119878,Start
6434,"Roosevelt Township, Crow Wing County, Minnesota",119879,Start
6435,"Ross Lake Township, Crow Wing County, Minnesota",119880,Start
6436,"Sibley Township, Crow Wing County, Minnesota",119881,Start
6437,"Mantorville Township, Dodge County, Minnesota",119931,Start
6438,"Milton Township, Dodge County, Minnesota",119932,Start
6439,"Ripley Township, Dodge County, Minnesota",119933,Start
6440,"Vernon Township, Dodge County, Minnesota",119934,Start
6441,"Wasioja Township, Dodge County, Minnesota",119935,Start
6442,"Foster Township, Faribault County, Minnesota",119985,Start
6443,"Frost, Minnesota",119986,Start
6444,"Jo Daviess Township, Faribault County, Minnesota",119987,Start
6445,"Kiester, Minnesota",119988,Start
6446,"Kiester Township, Faribault County, Minnesota",119989,Start
6447,"Albert Lea, Minnesota",120042,Start
6448,"Sumner Township, Fillmore County, Minnesota",120038,Start
6449,"Whalan, Minnesota",120039,Start
6450,"Wykoff, Minnesota",120040,Start
6451,"York Township, Fillmore County, Minnesota",120041,Start
6452,"Kenyon Township, Goodhue County, Minnesota",120091,Start
6453,"Leon Township, Goodhue County, Minnesota",120092,Start
6454,"Minneola Township, Goodhue County, Minnesota",120093,Start
6455,"Pine Island Township, Goodhue County, Minnesota",120094,Start
6456,"Red Wing, Minnesota",120095,Start
6457,Heemskerk,120145,Start
6458,Heemstede,120146,Start
6459,Heerhugowaard,120149,Start
6460,"Pomme de Terre Township, Grant County, Minnesota",120144,Start
6461,"Roseville Township, Grant County, Minnesota",120147,Start
6462,"Independence, Minnesota",120201,Start
6463,Wieringermeer,120196,Start
6464,Wognum,120199,Start
6465,"Akeley, Minnesota",120251,Start
6466,"Akeley Township, Hubbard County, Minnesota",120253,Start
6467,"Arago Township, Hubbard County, Minnesota",120254,Start
6468,"Badoura Township, Hubbard County, Minnesota",120255,Start
6469,"Clay Township, Hubbard County, Minnesota",120256,Start
6470,"Balsam Township, Itasca County, Minnesota",120304,Start
6471,"Bearville Township, Itasca County, Minnesota",120305,Start
6472,"Bigfork, Minnesota",120306,Start
6473,"Bigfork Township, Itasca County, Minnesota",120307,Start
6474,"Blackberry Township, Itasca County, Minnesota",120308,Start
6475,"Bovey, Minnesota",120309,Start
6476,"Alba Township, Jackson County, Minnesota",120364,Start
6477,"Warba, Minnesota",120358,Start
6478,"Wawina Township, Itasca County, Minnesota",120359,Start
6479,"Wildwood Township, Itasca County, Minnesota",120360,Start
6480,"Wirt Township, Itasca County, Minnesota",120362,Start
6481,"Zemple, Minnesota",120363,Start
6482,"Arctander Township, Kandiyohi County, Minnesota",120416,Start
6483,"Atwater, Minnesota",120417,Start
6484,"Blomkest, Minnesota",120418,Start
6485,"Burbank Township, Kandiyohi County, Minnesota",120419,Start
6486,"Colfax Township, Kandiyohi County, Minnesota",120420,Start
6487,"Dovre Township, Kandiyohi County, Minnesota",120421,Start
6488,"Humboldt, Minnesota",120470,Start
6489,"Jupiter Township, Kittson County, Minnesota",120471,Start
6490,"Karlstad, Minnesota",120472,Start
6491,"Kennedy, Minnesota",120473,Start
6492,"Lake Bronson, Minnesota",120474,Start
6493,"Lancaster, Minnesota",120475,Start
6494,"North Red River, Minnesota",120476,Start
6495,"Norway Township, Kittson County, Minnesota",120477,Start
6496,"Beaver Bay, Minnesota",120530,Start
6497,"Beaver Bay Township, Lake County, Minnesota",120531,Start
6498,"Riverside Township, Lac qui Parle County, Minnesota",120526,Start
6499,"Ten Mile Lake Township, Lac qui Parle County, Minnesota",120527,Start
6500,"Walter Township, Lac qui Parle County, Minnesota",120528,Start
6501,"Yellow Bank Township, Lac qui Parle County, Minnesota",120529,Start
6502,"Alta Vista Township, Lincoln County, Minnesota",120580,Start
6503,"Arco, Minnesota",120581,Start
6504,"Ash Lake Township, Lincoln County, Minnesota",120582,Start
6505,"Diamond Lake Township, Lincoln County, Minnesota",120583,Start
6506,"Waterville Township, Le Sueur County, Minnesota",120579,Start
6507,"Beaulieu Township, Mahnomen County, Minnesota",120634,Start
6508,"Bejou, Minnesota",120635,Start
6509,"Bejou Township, Mahnomen County, Minnesota",120636,Start
6510,"Chief Township, Mahnomen County, Minnesota",120637,Start
6511,"Clover Township, Mahnomen County, Minnesota",120638,Start
6512,"Island Lake Township, Mahnomen County, Minnesota",120640,Start
6513,"Nelson Park Township, Marshall County, Minnesota",120692,Start
6514,"New Folden Township, Marshall County, Minnesota",120693,Start
6515,"New Maine Township, Marshall County, Minnesota",120695,Start
6516,"New Solum Township, Marshall County, Minnesota",120696,Start
6517,"Newfolden, Minnesota",120697,Start
6518,"Acoma Township, McLeod County, Minnesota",120754,Start
6519,"Bergen Township, McLeod County, Minnesota",120755,Start
6520,"Biscay, Minnesota",120756,Start
6521,"Welcome, Minnesota",120751,Start
6522,"Westford Township, Martin County, Minnesota",120753,Start
6523,"Bogus Brook Township, Mille Lacs County, Minnesota",120807,Start
6524,"Borgholm Township, Mille Lacs County, Minnesota",120808,Start
6525,"Bradbury Township, Mille Lacs County, Minnesota",120809,Start
6526,"Dailey Township, Mille Lacs County, Minnesota",120810,Start
6527,"East Side Township, Mille Lacs County, Minnesota",120811,Start
6528,"Pierz, Minnesota",120862,Start
6529,"Pierz Township, Morrison County, Minnesota",120863,Start
6530,"Pike Creek Township, Morrison County, Minnesota",120864,Start
6531,"Platte Township, Morrison County, Minnesota",120865,Start
6532,"Pulaski Township, Morrison County, Minnesota",120866,Start
6533,"Rail Prairie Township, Morrison County, Minnesota",120868,Start
6534,"Belfast Township, Murray County, Minnesota",120916,Start
6535,"Bondin Township, Murray County, Minnesota",120917,Start
6536,"Chanarambie Township, Murray County, Minnesota",120919,Start
6537,"Chandler, Minnesota",120920,Start
6538,"Elk Township, Nobles County, Minnesota",120972,Start
6539,"Graham Lakes Township, Nobles County, Minnesota",120974,Start
6540,"Grand Prairie Township, Nobles County, Minnesota",120976,Start
6541,"Hersey Township, Nobles County, Minnesota",120977,Start
6542,"Indian Lake Township, Nobles County, Minnesota",120978,Start
6543,"Kinbrae, Minnesota",120979,Start
6544,"Strand Township, Norman County, Minnesota",121028,Start
6545,"Sundal Township, Norman County, Minnesota",121029,Start
6546,"Waukon Township, Norman County, Minnesota",121030,Start
6547,"Wild Rice Township, Norman County, Minnesota",121032,Start
6548,"Winchester Township, Norman County, Minnesota",121033,Start
6549,Alblasserdam,121088,Start
6550,"Eastern Township, Otter Tail County, Minnesota",121085,Start
6551,"Edna Township, Otter Tail County, Minnesota",121087,Start
6552,"Effington Township, Otter Tail County, Minnesota",121090,Start
6553,"Inman Township, Otter Tail County, Minnesota",121139,Start
6554,Krimpen aan den IJssel,121138,Start
6555,Leerdam,121140,Start
6556,Leiderdorp,121141,Start
6557,"Paddock Township, Otter Tail County, Minnesota",121189,Start
6558,"Parkers Prairie, Minnesota",121191,Start
6559,"Parkers Prairie Township, Otter Tail County, Minnesota",121194,Start
6560,Spijkenisse,121192,Start
6561,"Norden Township, Pennington County, Minnesota",121243,Start
6562,"North Township, Pennington County, Minnesota",121244,Start
6563,"Polk Centre Township, Pennington County, Minnesota",121245,Start
6564,"Reiner Township, Pennington County, Minnesota",121246,Start
6565,"River Falls Township, Pennington County, Minnesota",121247,Start
6566,"Rutledge, Minnesota",121301,Start
6567,"Sandstone Township, Pine County, Minnesota",121303,Start
6568,"Sturgeon Lake, Minnesota",121304,Start
6569,"Sturgeon Lake Township, Pine County, Minnesota",121305,Start
6570,"Fertile, Minnesota",121358,Start
6571,"Fisher, Minnesota",121359,Start
6572,"Fisher Township, Polk County, Minnesota",121361,Start
6573,"Fosston, Minnesota",121362,Start
6574,"Garden Township, Polk County, Minnesota",121363,Start
6575,"Garfield Township, Polk County, Minnesota",121365,Start
6576,"Bangor Township, Pope County, Minnesota",121418,Start
6577,"Barsness Township, Pope County, Minnesota",121419,Start
6578,Crore,121420,Start
6579,"Woodside Township, Polk County, Minnesota",121417,Start
6580,"Lake Pleasant Township, Red Lake County, Minnesota",121472,Start
6581,"Lambert Township, Red Lake County, Minnesota",121473,Start
6582,"Louisville Township, Red Lake County, Minnesota",121474,Start
6583,"Oklee, Minnesota",121475,Start
6584,"Plummer, Minnesota",121476,Start
6585,"Poplar River Township, Red Lake County, Minnesota",121477,Start
6586,"Bandon Township, Renville County, Minnesota",121524,Start
6587,"Beaver Falls Township, Renville County, Minnesota",121526,Start
6588,"Birch Cooley Township, Renville County, Minnesota",121527,Start
6589,"Bird Island Township, Renville County, Minnesota",121528,Start
6590,"Boon Lake Township, Renville County, Minnesota",121529,Start
6591,"Battle Plain Township, Rock County, Minnesota",121580,Start
6592,"Beaver Creek, Minnesota",121581,Start
6593,"Beaver Creek Township, Rock County, Minnesota",121582,Start
6594,"Warsaw Township, Rice County, Minnesota",121578,Start
6595,"Wheeling Township, Rice County, Minnesota",121579,Start
6596,"Belle Plaine, Minnesota",121638,Start
6597,"Belle Plaine Township, Scott County, Minnesota",121639,Start
6598,"Blakeley Township, Scott County, Minnesota",121640,Start
6599,"Stokes Township, Roseau County, Minnesota",121634,Start
6600,"Strathcona, Minnesota",121635,Start
6601,"Warroad, Minnesota",121637,Start
6602,"Kelso Township, Sibley County, Minnesota",121694,Start
6603,"Moltke Township, Sibley County, Minnesota",121695,Start
6604,"New Auburn, Minnesota",121696,Start
6605,"New Auburn Township, Sibley County, Minnesota",121697,Start
6606,"Severance Township, Sibley County, Minnesota",121698,Start
6607,"Floodwood Township, St. Louis County, Minnesota",121744,Start
6608,"Fredenberg Township, St. Louis County, Minnesota",121745,Start
6609,"French Township, St. Louis County, Minnesota",121746,Start
6610,"Gilbert, Minnesota",121747,Start
6611,"Gnesen Township, St. Louis County, Minnesota",121748,Start
6612,"Virginia, Minnesota",121796,Start
6613,"Waasa Township, St. Louis County, Minnesota",121797,Start
6614,"White Township, St. Louis County, Minnesota",121798,Start
6615,"Willow Valley Township, St. Louis County, Minnesota",121799,Start
6616,"Winton, Minnesota",121800,Start
6617,"Wuori Township, St. Louis County, Minnesota",121801,Start
6618,"St. Joseph, Minnesota",121847,Start
6619,"St. Joseph Township, Stearns County, Minnesota",121848,Start
6620,"St. Martin, Minnesota",121849,Start
6621,"St. Martin Township, Stearns County, Minnesota",121850,Start
6622,"St. Rosa, Minnesota",121851,Start
6623,"Cashel Township, Swift County, Minnesota",121898,Start
6624,"Clontarf, Minnesota",121899,Start
6625,"Clontarf Township, Swift County, Minnesota",121900,Start
6626,"Danvers, Minnesota",121901,Start
6627,"De Graff, Minnesota",121902,Start
6628,"Stowe Prairie Township, Todd County, Minnesota",121948,Start
6629,"Turtle Creek Township, Todd County, Minnesota",121949,Start
6630,"Villard Township, Todd County, Minnesota",121950,Start
6631,"Ward Township, Todd County, Minnesota",121951,Start
6632,"West Union, Minnesota",121952,Start
6633,"West Union Township, Todd County, Minnesota",121953,Start
6634,"Aldrich, Minnesota",122001,Start
6635,"Aldrich Township, Wadena County, Minnesota",122002,Start
6636,"Blueberry Township, Wadena County, Minnesota",122003,Start
6637,"Bullard Township, Wadena County, Minnesota",122004,Start
6638,"Zumbro Falls, Minnesota",122000,Start
6639,"Lakeland, Minnesota",122051,Start
6640,"Lakeland Shores, Minnesota",122052,Start
6641,"Landfall, Minnesota",122053,Start
6642,"Marine on St. Croix, Minnesota",122055,Start
6643,"May Township, Washington County, Minnesota",122056,Start
6644,"Foxhome Township, Wilkin County, Minnesota",122102,Start
6645,"Kent, Minnesota",122103,Start
6646,"Manston Township, Wilkin County, Minnesota",122104,Start
6647,"McCauleyville Township, Wilkin County, Minnesota",122105,Start
6648,"Meadows Township, Wilkin County, Minnesota",122106,Start
6649,"Chatham Township, Wright County, Minnesota",122153,Start
6650,"Clearwater Township, Wright County, Minnesota",122154,Start
6651,"Cokato, Minnesota",122155,Start
6652,"Cokato Township, Wright County, Minnesota",122156,Start
6653,"Corinna Township, Wright County, Minnesota",122157,Start
6654,"Delano, Minnesota",122158,Start
6655,"Corinth, Mississippi",122206,Start
6656,"Farmington, Mississippi",122207,Start
6657,"Glen, Mississippi",122208,Start
6658,"Kossuth, Mississippi",122209,Start
6659,"Wood Lake Township, Yellow Medicine County, Minnesota",122204,Start
6660,"Collins, Mississippi",122260,Start
6661,"Crystal Springs, Mississippi",122256,Start
6662,"Friars Point, Mississippi",122254,Start
6663,"Georgetown, Mississippi",122257,Start
6664,"Hazlehurst, Mississippi",122258,Start
6665,"Mount Olive, Mississippi",122261,Start
6666,"Wesson, Mississippi",122259,Start
6667,"Big Point, Mississippi",122311,Start
6668,"Escatawpa, Mississippi",122312,Start
6669,"Fulton, Mississippi",122309,Start
6670,"Gautier, Mississippi",122314,Start
6671,"Louise, Mississippi",122306,Start
6672,"Mayersville, Mississippi",122308,Start
6673,"Silver City, Mississippi",122307,Start
6674,"Tremont, Mississippi",122310,Start
6675,"Artesia, Mississippi",122358,Start
6676,"Caledonia, Mississippi",122359,Start
6677,"Canton, Mississippi",122363,Start
6678,"Crawford, Mississippi",122361,Start
6679,"Flora, Mississippi",122364,Start
6680,"New Hope, Mississippi",122362,Start
6681,"Sidon, Mississippi",122357,Start
6682,"Florence, Mississippi",122412,Start
6683,"Flowood, Mississippi",122413,Start
6684,"Lambert, Mississippi",122408,Start
6685,"Marks, Mississippi",122409,Start
6686,"Pelahatchie, Mississippi",122415,Start
6687,"Sledge, Mississippi",122410,Start
6688,"Arcola, Mississippi",122460,Start
6689,"Greenville, Mississippi",122461,Start
6690,"Hollandale, Mississippi",122462,Start
6691,"Mantee, Mississippi",122467,Start
6692,"Metcalfe, Mississippi",122464,Start
6693,"Waynesboro, Mississippi",122465,Start
6694,"Lamar, Missouri",122511,Start
6695,"Lamar Heights, Missouri",122512,Start
6696,"Liberal, Missouri",122513,Start
6697,"Milford, Missouri",122514,Start
6698,"Mindenmines, Missouri",122515,Start
6699,"Allenville, Missouri",122563,Start
6700,"Delta, Missouri",122564,Start
6701,"Dutchtown, Missouri",122565,Start
6702,"Gordonville, Missouri",122566,Start
6703,"Jackson, Missouri",122567,Start
6704,"Oak Ridge, Missouri",122568,Start
6705,"Pocahontas, Missouri",122569,Start
6706,"Village of Four Seasons, Missouri",122562,Start
6707,"Alexandria, Missouri",122616,Start
6708,"Kahoka, Missouri",122617,Start
6709,"Nixa, Missouri",122612,Start
6710,"Ozark, Missouri",122613,Start
6711,"Sparta, Missouri",122614,Start
6712,"Spokane, Missouri",122615,Start
6713,"Altamont, Missouri",122666,Start
6714,"Buffalo, Missouri",122663,Start
6715,"Coffey, Missouri",122667,Start
6716,"Gallatin, Missouri",122668,Start
6717,"Louisburg, Missouri",122664,Start
6718,"South Greenfield, Missouri",122662,Start
6719,"Urbana, Missouri",122665,Start
6720,"Battlefield, Missouri",122713,Start
6721,"Brookline, Missouri",122714,Start
6722,"Fair Grove, Missouri",122715,Start
6723,"Laredo, Missouri",122718,Start
6724,"Republic, Missouri",122716,Start
6725,"Strafford, Missouri",122717,Start
6726,"Grain Valley, Missouri",122766,Start
6727,"Grandview, Missouri",122767,Start
6728,"Ironton, Missouri",122763,Start
6729,"Viburnum, Missouri",122765,Start
6730,"Centerview, Missouri",122815,Start
6731,"Chilhowee, Missouri",122816,Start
6732,"Holden, Missouri",122817,Start
6733,"Kingsville, Missouri",122818,Start
6734,"Pevely, Missouri",122813,Start
6735,"Scotsdale, Missouri",122814,Start
6736,"Fountain N' Lakes, Missouri",122863,Start
6737,"Hawk Point, Missouri",122864,Start
6738,"Old Monroe, Missouri",122865,Start
6739,"Silex, Missouri",122866,Start
6740,"Anniston, Missouri",122916,Start
6741,"Bertrand, Missouri",122917,Start
6742,"Charleston, Missouri",122918,Start
6743,"St. Elizabeth, Missouri",122914,Start
6744,"Tuscumbia, Missouri",122915,Start
6745,"Wilson City, Missouri",122919,Start
6746,"Wyatt, Missouri",122920,Start
6747,Flag of Burkina Faso,122971,Start
6748,"Neosho, Missouri",122964,Start
6749,"Newtonia, Missouri",122965,Start
6750,"Seneca, Missouri",122966,Start
6751,"Shoal Creek Drive, Missouri",122967,Start
6752,"Shoal Creek Estates, Missouri",122968,Start
6753,"Stark City, Missouri",122969,Start
6754,"Stella, Missouri",122970,Start
6755,"Biehle, Missouri",123014,Start
6756,"Frohna, Missouri",123015,Start
6757,"Green Ridge, Missouri",123019,Start
6758,"Houstonia, Missouri",123020,Start
6759,"Hughesville, Missouri",123021,Start
6760,"Lithium, Missouri",123016,Start
6761,"Longtown, Missouri",123017,Start
6762,"Perryville, Missouri",123018,Start
6763,"Center, Missouri",123071,Start
6764,"Livonia, Missouri",123066,Start
6765,"Lucerne, Missouri",123067,Start
6766,"Powersville, Missouri",123068,Start
6767,"Unionville, Missouri",123069,Start
6768,"Waynesville, Missouri",123065,Start
6769,"Worthington, Missouri",123070,Start
6770,"Birch Tree, Missouri",123119,Start
6771,"Diehlstadt, Missouri",123115,Start
6772,"Eminence, Missouri",123120,Start
6773,"Morley, Missouri",123116,Start
6774,"Oran, Missouri",123117,Start
6775,"Vanduser, Missouri",123118,Start
6776,"Brentwood, Missouri",123170,Start
6777,"Bridgeton, Missouri",123171,Start
6778,"Calverton Park, Missouri",123172,Start
6779,"Charlack, Missouri",123173,Start
6780,"Pine Lawn, Missouri",123221,Start
6781,"Richmond Heights, Missouri",123222,Start
6782,"Riverview, St. Louis County, Missouri",123223,Start
6783,"Cabool, Missouri",123279,Start
6784,"Hollister, Missouri",123274,Start
6785,"Merriam Woods, Missouri",123275,Start
6786,"Table Rock, Missouri",123277,Start
6787,"Taneyville, Missouri",123278,Start
6788,"Crow Agency, Montana",123326,Start
6789,"Fort Smith, Montana",123327,Start
6790,"Hardin, Montana",123328,Start
6791,"Lodge Grass, Montana",123329,Start
6792,"Muddy, Montana",123330,Start
6793,"Pryor, Montana",123331,Start
6794,"St. Xavier, Montana",123332,Start
6795,"Wyola, Montana",123333,Start
6796,"Bigfork, Montana",123379,Start
6797,"Columbia Falls, Montana",123380,Start
6798,"Coram, Montana",123381,Start
6799,"Evergreen, Montana",123382,Start
6800,"Hungry Horse, Montana",123383,Start
6801,"Kalispell, Montana",123384,Start
6802,"Moore, Montana",123377,Start
6803,"Winifred, Montana",123378,Start
6804,"Jefferson City, Montana",123447,Start
6805,"Montana City, Montana",123448,Start
6806,"St. Pierre, Montana",123444,Start
6807,"West Havre, Montana",123445,Start
6808,"Whitehall, Montana",123449,Start
6809,"Alberton, Montana",123534,Start
6810,"Circle, Montana",123532,Start
6811,"Sheridan, Montana",123529,Start
6812,"Twin Bridges, Montana",123530,Start
6813,"Virginia City, Montana",123531,Start
6814,"White Sulphur Springs, Montana",123533,Start
6815,"Darby, Montana",123585,Start
6816,"Fairview, Montana",123593,Start
6817,"Florence, Montana",123586,Start
6818,"Hamilton, Montana",123587,Start
6819,"Knife River, Montana",123595,Start
6820,"Pinesdale, Montana",123588,Start
6821,"Sidney, Montana",123596,Start
6822,"Stevensville, Montana",123589,Start
6823,"Victor, Montana",123592,Start
6824,"Frazer, Montana",123644,Start
6825,"Glasgow, Montana",123645,Start
6826,"Harlowton, Montana",123649,Start
6827,"Hysham, Montana",123642,Start
6828,"Nashua, Montana",123646,Start
6829,"Opheim, Montana",123647,Start
6830,"St. Marie, Montana",123648,Start
6831,"Ainsworth, Nebraska",123699,Start
6832,"Amherst, Nebraska",123703,Start
6833,"Elm Creek, Nebraska",123704,Start
6834,"Gibbon, Nebraska",123706,Start
6835,"Johnstown, Nebraska",123701,Start
6836,"Long Pine, Nebraska",123702,Start
6837,"Naper, Nebraska",123697,Start
6838,"Spencer, Nebraska",123698,Start
6839,"Branford Center, Connecticut",123758,Start
6840,North Grosvenordale,123766,Start
6841,"Plattsmouth, Nebraska",123760,Start
6842,"South Bend, Nebraska",123763,Start
6843,"Union, Nebraska",123764,Start
6844,"Weeping Water, Nebraska",123765,Start
6845,"Woodmont, Connecticut",123762,Start
6846,"Clarkson, Nebraska",123812,Start
6847,"Howells, Nebraska",123813,Start
6848,"Lake Worth Corridor, Florida",123814,Start
6849,"Leigh, Nebraska",123815,Start
6850,"Richland, Nebraska",123817,Start
6851,"Rogers, Nebraska",123819,Start
6852,"Sutton, Nebraska",123811,Start
6853,"Wesley Chapel South, Florida",123820,Start
6854,"Westgate, Florida",123818,Start
6855,"Dodge, Nebraska",123869,Start
6856,"Fremont, Nebraska",123870,Start
6857,"Hooper, Nebraska",123871,Start
6858,"Maskell, Nebraska",123865,Start
6859,"Newcastle, Nebraska",123866,Start
6860,"Ponca, Nebraska",123867,Start
6861,"Waterbury, Nebraska",123868,Start
6862,"Barneston, Nebraska",123919,Start
6863,"Blue Springs, Nebraska",123921,Start
6864,"Clatonia, Nebraska",123922,Start
6865,"Cortland, Nebraska",123923,Start
6866,"Filley, Nebraska",123924,Start
6867,"Liberty, Nebraska",123925,Start
6868,"Cotesfield, Nebraska",123987,Start
6869,"Cushing, Nebraska",123988,Start
6870,"Ewing, Nebraska",123971,Start
6871,"Inman, Nebraska",123978,Start
6872,"Mullen, Nebraska",123986,Start
6873,"O'Neill, Nebraska",123983,Start
6874,"Page, Nebraska",123984,Start
6875,"Stuart, Nebraska",123985,Start
6876,"Bennet, Nebraska",124040,Start
6877,"Davey, Nebraska",124041,Start
6878,"Denton, Nebraska",124042,Start
6879,"Firth, Nebraska",124043,Start
6880,"Hallam, Nebraska",124044,Start
6881,"Santee, Nebraska",124035,Start
6882,"Verdel, Nebraska",124036,Start
6883,"Verdigre, Nebraska",124037,Start
6884,"Wausa, Nebraska",124038,Start
6885,"Winnetoon, Nebraska",124039,Start
6886,"Burr, Nebraska",124094,Start
6887,"Douglas, Nebraska",124095,Start
6888,"Nelson, Nebraska",124089,Start
6889,"Nora, Nebraska",124090,Start
6890,"Oak, Nebraska",124091,Start
6891,"Ruskin, Nebraska",124092,Start
6892,"Superior, Nebraska",124093,Start
6893,"Bartley, Nebraska",124143,Start
6894,"Danbury, Nebraska",124144,Start
6895,"Indianola, Nebraska",124146,Start
6896,"Lebanon, Nebraska",124147,Start
6897,"Stromsburg, Nebraska",124141,Start
6898,"Gering, Nebraska",124196,Start
6899,"Henry, Nebraska",124197,Start
6900,"Lyman, Nebraska",124198,Start
6901,"McGrew, Nebraska",124199,Start
6902,"Melbeta, Nebraska",124200,Start
6903,"Minatare, Nebraska",124201,Start
6904,"Mitchell, Nebraska",124202,Start
6905,"Morrill, Nebraska",124203,Start
6906,"Yutan, Nebraska",124194,Start
6907,"Arcadia, Nebraska",124277,Start
6908,"Deerfield Township, Lapeer County, Michigan",124270,Start
6909,"Elyria, Nebraska",124281,Start
6910,"North Loup, Nebraska",124282,Start
6911,"Ord, Nebraska",124285,Start
6912,"Rosalie, Nebraska",124265,Start
6913,"Thurston, Nebraska",124268,Start
6914,"Walthill, Nebraska",124272,Start
6915,"Winnebago, Nebraska",124274,Start
6916,"Bunkerville, Nevada",124359,Start
6917,"Cal-Nev-Ari, Nevada",124360,Start
6918,"Enterprise, Nevada",124361,Start
6919,"Port Sanilac, Michigan",124362,Start
6920,"Burnstown Township, Brown County, Minnesota",124411,Start
6921,"Carlin, Nevada",124413,Start
6922,"Cobden, Minnesota",124412,Start
6923,"Springfield, Minnesota",124414,Start
6924,"Stark Township, Brown County, Minnesota",124415,Start
6925,"Stately Township, Brown County, Minnesota",124416,Start
6926,"Herman, Minnesota",124465,Start
6927,"Macsville Township, Grant County, Minnesota",124466,Start
6928,"Maple Grove, Minnesota",124471,Start
6929,"Robbinsdale, Minnesota",124472,Start
6930,"Sutcliffe, Nevada",124467,Start
6931,"Verdi-Mogul, Nevada",124469,Start
6932,"Heier Township, Mahnomen County, Minnesota",124516,Start
6933,"Jackson, New Hampshire",124518,Start
6934,"Madison, New Hampshire",124519,Start
6935,"Moultonborough, New Hampshire",124520,Start
6936,"Ogema Township, Pine County, Minnesota",124567,Start
6937,"Westmoreland, New Hampshire",124569,Start
6938,"Pittsburg, New Hampshire",124622,Start
6939,"Randolph, New Hampshire",124623,Start
6940,"Torning Township, Swift County, Minnesota",124625,Start
6941,"West Bank Township, Swift County, Minnesota",124626,Start
6942,"Abbeville, Mississippi",124683,Start
6943,"Hebron, New Hampshire",124677,Start
6944,"Heidelberg, Mississippi",124681,Start
6945,"Holderness, New Hampshire",124682,Start
6946,"Pascagoula, Mississippi",124678,Start
6947,"Vancleave, Mississippi",124679,Start
6948,"Wade, Mississippi",124680,Start
6949,"Braymer, Missouri",124730,Start
6950,"Cowgill, Missouri",124732,Start
6951,"Holts Summit, Missouri",124733,Start
6952,"Qulin, Missouri",124729,Start
6953,"Woodstock, New Hampshire",124731,Start
6954,"Moscow Mills, Missouri",124784,Start
6955,"Mount Vernon, Missouri",124781,Start
6956,"New Boston, New Hampshire",124782,Start
6957,"New Ipswich, New Hampshire",124785,Start
6958,"Pelham, New Hampshire",124786,Start
6959,"Clayton, Missouri",124840,Start
6960,"Concord, Missouri",124841,Start
6961,"Hanley Hills, Missouri",124844,Start
6962,"Hopkinton, New Hampshire",124842,Start
6963,"Loudon, New Hampshire",124843,Start
6964,"Chester, New Hampshire",124893,Start
6965,"Eureka, Montana",124896,Start
6966,"Helena West Side, Montana",124894,Start
6967,"Joplin, Montana",124895,Start
6968,"Libby, Montana",124897,Start
6969,"Pablo, Montana",124890,Start
6970,"Polson, Montana",124891,Start
6971,"Ronan, Montana",124892,Start
6972,"Lempster, New Hampshire",124942,Start
6973,"Plainfield, New Hampshire",124943,Start
6974,"Springfield, New Hampshire",124944,Start
6975,"Sunapee, New Hampshire",124945,Start
6976,"Unity, New Hampshire",124946,Start
6977,"Park Ridge, New Jersey",124998,Start
6978,"Tabernacle Township, New Jersey",125053,Start
6979,"Avenel, New Jersey",125401,Start
6980,"Brownville, New Jersey",125402,Start
6981,Hatuey,125400,Start
6982,"Yardville-Groveville, New Jersey",125399,Start
6983,"Allenhurst, New Jersey",125456,Start
6984,"Whittingham, New Jersey",125452,Start
6985,"Woodbridge (CDP), New Jersey",125453,Start
6986,"Shark River Hills, New Jersey",125509,Start
6987,"Morris Plains, New Jersey",125560,Start
6988,"Lavallette, New Jersey",125619,Start
6989,"Leisure Knoll, New Jersey",125620,Start
6990,"Leisure Village, New Jersey",125621,Start
6991,"Leisure Village East, New Jersey",125622,Start
6992,"Carneys Point Township, New Jersey",125680,Start
6993,"Crandon Lakes, New Jersey",125738,Start
6994,"Fredon Township, New Jersey",125741,Start
6995,John Cavendish,125744,Start
