,title,page_id,quality
1633,Sean Combs,152447,GA
1634,Klemens von Metternich,144439,GA
1635,Juventus FC,16415,GA
1636,Mite,217387,GA
1637,Glastonbury Tor,149721,GA
1638,Semantics,29107,GA
1639,Beetlejuice,293524,GA
1640,Evanescence,225275,GA
1641,"Teaneck, New Jersey",125011,GA
1642,Psychedelic rock,23549,GA
1643,Intravenous therapy,178769,GA
1644,"Fort Wayne, Indiana",11232,GA
1645,John Wilkes Booth,15919,GA
1646,Gallbladder,197020,GA
1647,MacPaint,164358,GA
1648,Banded iron formation,55406,GA
1649,Hobbit,58607,GA
1650,Hadrian,13621,GA
1651,Riot Act (album),262622,GA
1652,Jimmy Greaves,231068,GA
1653,Frank Sinatra,11181,GA
1654,Serotonin syndrome,29500,GA
1655,Route 179 (Pennsylvania–New Jersey),304759,GA
1656,Deep Blue (chess computer),49387,GA
1657,Babylon 5,4800,GA
1658,Box lacrosse,234668,GA
1659,London Waterloo station,78377,GA
1660,Lead poisoning,294338,GA
1661,Flowering plant,18967,GA
1662,Norwegian Wood (This Bird Has Flown),262837,GA
1663,Binary logarithm,249992,GA
1664,Darmstadtium,40163,GA
1665,Nonmetal,102193,GA
1666,Liverpool Street station,97027,GA
1667,Alice (Alice's Adventures in Wonderland),62446,GA
1668,Sand cat,272906,GA
1669,Nebuchadnezzar II,52346,GA
1670,Quantum electrodynamics,25268,GA
1671,Seneca Falls Convention,55586,GA
1672,Sonic the Hedgehog (1991 video game),300257,GA
1673,Marian Anderson,74940,GA
1674,Samarium,27121,GA
1675,At Fillmore East,197077,GA
1676,Westminster Abbey,43245,GA
1677,Impalement,236597,GA
1678,"Richard Neville, 16th Earl of Warwick",49676,GA
1679,Homo habilis,14348,GA
1680,Murray Rothbard,20217,GA
1681,Varaha,100123,GA
1682,Marc Lépine,274959,GA
1683,Salyut 6,245800,GA
1684,Psycho (1960 film),23880,GA
1685,There's No Disgrace Like Home,222231,GA
1686,David Irving,87585,GA
1687,Tommy (The Who album),157486,GA
1688,"William Howe, 5th Viscount Howe",218883,GA
1689,My War,147848,GA
1690,Chhinnamasta,286049,GA
1691,Another Green World,202454,GA
1692,1988 Winter Olympics,187504,GA
1693,Raichu,269820,GA
1694,Kratos (mythology),79932,GA
1695,Four Corners Monument,47270,GA
1696,Ford Pinto,146978,GA
1697,Gilgamesh,13151,GA
1698,William Shirley,224675,GA
1699,William Morris,33277,GA
1700,Fat Man,11660,GA
1701,Aluminium,904,GA
1702,Politics of Vietnam,32380,GA
1703,Rutherfordium,25927,GA
1704,Stuckism,58039,GA
1705,New Jersey Route 31,100696,GA
1706,The Wall,149116,GA
1707,Lotus position,262685,GA
1708,Chuck Berry,45964,GA
1709,Ian McKellen,15308,GA
1710,Heinz Guderian,184394,GA
1711,Led Zeppelin IV,50242,GA
1712,Eddy Merckx,152066,GA
1713,Cate Blanchett,160126,GA
1714,Interlingue,22761,GA
1715,University of Miami,87011,GA
1716,Lundy,18353,GA
1717,Trondheim Airport,303381,GA
1718,Philomela,83096,GA
1719,Harry Potter and the Goblet of Fire,259128,GA
1720,Field (mathematics),10603,GA
1721,Dictum of Kenilworth,8838,GA
1722,Orkneyinga saga,95838,GA
1723,Kakinomoto no Hitomaro,17303,GA
1724,High Speed 1,98649,GA
1725,Negative resistance,237770,GA
1726,Averroes,47836,GA
1727,Thurstan,157987,GA
1728,Stephen Breyer,168850,GA
1729,Kenny McCormick,152995,GA
1730,Henry Wadsworth Longfellow,66240,GA
1731,CT scan,50982,GA
1732,William Beebe,205787,GA
1733,Finding Nemo,239587,GA
1734,Bruce Dickinson,255405,GA
1735,Coral,47700,GA
1736,USS Admiralty Islands,200430,GA
1737,Bharatiya Janata Party,149330,GA
1738,The Lord of the Rings,29798,GA
1739,Garamond,194570,GA
1740,"Margaret, Maid of Norway",39843,GA
1741,Animal husbandry,219640,GA
1742,Game Gear,29027,GA
1743,Woolworth Building,269156,GA
1744,Live at Leeds,164518,GA
1745,Gordon Brown,13076,GA
1746,Islands of the Clyde,15252,GA
1747,Cicada,54592,GA
1748,Wyoming-class battleship,294509,GA
1749,Gamal Abdel Nasser,51879,GA
1750,Smaug,58101,GA
1751,Battles of Saratoga,67425,GA
1752,Grindcore,13137,GA
1753,Thunderball (novel),276145,GA
1754,Lana Turner,179105,GA
1755,R. J. Mitchell,39031,GA
1756,Crater Lake,106285,GA
1757,John of Brienne,182917,GA
1758,Ramones (album),194896,GA
1759,No Jacket Required,244827,GA
1760,Airbus A330,164939,GA
1761,Watership Down,67317,GA
1762,Jacques Villeneuve,64258,GA
1763,San Diego,28504,GA
1764,SpongeBob SquarePants (character),192341,GA
1765,Domestication,142586,GA
1766,HMS Cornwall (1902),193115,GA
1767,Royal Philharmonic Orchestra,167819,GA
1768,Lauryn Hill,162864,GA
1769,New Jersey Route 18,80802,GA
1770,Soundgarden,40321,GA
1771,1977 (Ash album),197107,GA
1772,Astrid Kirchherr,81565,GA
1773,Taxonomy (biology),30463,GA
1774,Santa's Little Helper,64944,GA
1775,Seamount,167647,GA
1776,Dirac delta function,37021,GA
1777,Keith Richards,157487,GA
1778,Pneumothorax,286359,GA
1779,River Welland,150030,GA
1780,Holborn tube station,211834,GA
1781,Meryl Streep,63390,GA
1782,"Blackford County, Indiana",96144,GA
1783,D.C. United,234907,GA
1784,Keystone species,230342,GA
1785,Prostate,55924,GA
1786,Leofric (bishop),98152,GA
1787,USS Arkansas (BB-33),207089,GA
1788,"Lincolnshire, Illinois",111476,GA
1789,Bede,4041,GA
1790,Cy Young,6849,GA
1791,Moscovium,67514,GA
1792,Consciousness,5664,GA
1793,Simon & Garfunkel,26823,GA
1794,Ida Tarbell,196063,GA
1795,European Coal and Steel Community,9577,GA
1796,Oswald of Northumbria,28672,GA
1797,HMS Hampshire (1903),69733,GA
1798,Julius Nepos,51189,GA
1799,Adrastea (moon),2577,GA
1800,Ralph Abernathy,179501,GA
1801,Lihou,149088,GA
1802,Roskilde,80269,GA
1803,Serval,275223,GA
1804,Lucian,165457,GA
1805,Chimpanzee,7844,GA
1806,New Jersey Route 34,83564,GA
1807,Super Mario RPG,88522,GA
1808,Marc Bloch,19665,GA
1809,Botanical garden,69427,GA
1810,Philadelphia nativist riots,291301,GA
1811,Sea urchin,66152,GA
1812,"James Brudenell, 7th Earl of Cardigan",197227,GA
1813,Silver Age of Comic Books,98279,GA
1814,Unisphere,101147,GA
1815,Three utilities problem,58862,GA
1816,HMS Kent (1901),191398,GA
1817,Ender's Game,58901,GA
1818,Poultry,23197,GA
1819,Independence Day (1996 film),52389,GA
1820,New Jersey Route 12,99530,GA
1821,Wizards of the Coast,146563,GA
1822,Krusty the Clown,64852,GA
1823,Hummingbird,70649,GA
1824,Etymologiae,141338,GA
1825,Chamunda,101202,GA
1826,Calgary International Airport,293781,GA
1827,USS Michigan (BB-27),197046,GA
1828,Noldor,65288,GA
1829,The Number of the Beast (album),159304,GA
1830,Mount Washington,156960,GA
1831,Hugo Steinhaus,71735,GA
1832,Chough,217316,GA
1833,Weather,33978,GA
1834,Violeta Chamorro,264238,GA
1835,Garage rock,149100,GA
1836,Balrog,64042,GA
1837,Glastonbury,59617,GA
1838,Red Dwarf,25721,GA
1839,Black-footed cat,272964,GA
1840,Dhumavati,100559,GA
1841,Maggie Simpson,64276,GA
1842,TIE fighter,50795,GA
1843,Pruitt–Igoe,219959,GA
1844,David Fincher,8079,GA
1845,Lawrencium,17746,GA
1846,Bunnies & Burrows,4915,GA
1847,Final Fantasy IV,52754,GA
1848,American black duck,250759,GA
1849,"Ron ""Pigpen"" McKernan",186837,GA
1850,Lisa Marie Varon,305382,GA
1851,Blond Ambition World Tour,310007,GA
1852,Tick,172273,GA
1853,Nitrogen,21175,GA
1854,Operation Dragoon,252167,GA
1855,Simpsons Roasting on an Open Fire,144500,GA
1856,New Jersey Route 68,162115,GA
1857,Bat'leth,310912,GA
1858,Little Boy,18597,GA
1859,Christiaan Huygens,42127,GA
1860,Wilhelm Steinitz,167866,GA
1861,Ohlone,288302,GA
1862,Kumbakonam,72742,GA
1863,Víðarr,32692,GA
1864,Park Lane,192929,GA
1865,House sparrow,196147,GA
1866,Ad hominem,2226,GA
1867,Mississippi Burning,129410,GA
1868,Montreal Canadiens,42966,GA
1869,Mercyful Fate,164678,GA
1870,Altair,3078,GA
1871,Bill Gates,3747,GA
1872,Gerty Cori,252442,GA
1873,Providence College,239914,GA
1874,The Legend of Zelda (video game),165798,GA
1875,Newt Gingrich,179187,GA
1876,Anarchy Online,201490,GA
1877,Hakeem Olajuwon,256369,GA
1878,Junkers Ju 87,16590,GA
1879,"Pierson, Iowa",114365,GA
1880,James White (author),51128,GA
1881,Doraemon,8412,GA
1882,Cathay Dragon,235459,GA
1883,Animal testing,175596,GA
1884,Demographics of Croatia,5576,GA
1885,"Utica, New York",85435,GA
1886,"Alamogordo, New Mexico",125944,GA
1887,Bumblebee,197112,GA
1888,Emanuel Lasker,244649,GA
1889,Igbo people,265554,GA
1890,4 Vesta,47200,GA
1891,Prince Rupert of the Rhine,153673,GA
1892,Like a Virgin (album),175715,GA
1893,Brian Epstein,129194,GA
1894,My Neighbor Totoro,20669,GA
1895,Irene Dunne,177745,GA
1896,1975 Cricket World Cup,180351,GA
1897,Heart,36808,GA
1898,Sheffield,88885,GA
1899,Elijah Wood,163893,GA
1900,Joker (character),98301,GA
1901,Mary of Modena,180755,GA
1902,Inner Hebrides,143579,GA
1903,The Final Fantasy Legend,52763,GA
1904,Gregory of Nyssa,38020,GA
1905,Rachel Weisz,158448,GA
1906,RNA,25758,GA
1907,Zhu De,230932,GA
1908,Clotted cream,279576,GA
1909,Deus Ex (video game),8484,GA
1910,Northern storm petrel,224145,GA
1911,"Rohan, Middle-earth",63469,GA
1912,"Dayton, Ohio",8253,GA
1913,Sanzō Nosaka,210092,GA
1914,"Lake Worth Beach, Florida",109607,GA
1915,Star Trek: Enterprise,27074,GA
1916,The Secret of Monkey Island,80981,GA
1917,Mallard,230456,GA
1918,The Usual Suspects,167857,GA
1919,Henry VIII,14187,GA
1920,Lost Highway (film),204839,GA
1921,Soviet submarine K-222,65832,GA
1922,Bear,4400,GA
1923,Night of the Living Dead,30275,GA
1924,Sea of Japan naming dispute,182242,GA
1925,Lizzie McGuire,83464,GA
1926,Twyford Down,277942,GA
1927,Margaret Atwood,60280,GA
1928,Battle of Nanking,65712,GA
1929,National Gallery,98616,GA
1930,Stay Together for the Kids,143273,GA
1931,The Planets,49243,GA
1932,Vígríðr,88428,GA
1933,Peking Man,253340,GA
1934,Squid,38011,GA
1935,Orthodox Church in America,146919,GA
1936,Comics,145443,GA
1937,Cool Hand Luke,161897,GA
1938,Randy Travis,169981,GA
1939,Yamhad,241651,GA
1940,Skaði,70068,GA
1941,Coat of arms of England,304587,GA
1942,"John Neville, 1st Marquess of Montagu",248130,GA
1943,University of Surrey,167774,GA
1944,Unbreakable (film),32252,GA
1945,Horse,13645,GA
1946,Yasin al-Hashimi,216646,GA
1947,Stephen Hopkins (politician),230108,GA
1948,Friedrich Accum,287779,GA
1949,Winston Churchill,33265,GA
1950,Yoshi's Island,83554,GA
1951,Northern Expedition,233102,GA
1952,North American XB-70 Valkyrie,211782,GA
1953,City Lights,73401,GA
1954,Convex hull,40634,GA
1955,Gordon Banks,12277,GA
1956,Émile Durkheim,38218,GA
1957,Coronary artery bypass surgery,195248,GA
1958,Fin whale,230361,GA
1959,Cú Chulainn,86378,GA
1960,Eiji Tsuburaya,59361,GA
1961,Hypertension,77432,GA
1962,Tantalum,30048,GA
1963,Force,10902,GA
1964,Port Vale F.C.,203456,GA
1965,Wall Street (1987 film),58865,GA
1966,John Philip Sousa,39753,GA
1967,Leo II (emperor),252247,GA
1968,Joyce Kilmer,63173,GA
1969,Tiberius,30536,GA
1970,2001,34551,GA
1971,"Cheddar, Somerset",6427,GA
1972,James Inglis Hamilton,240597,GA
1973,Nimrod (album),197904,GA
1974,Mal Evans,129211,GA
1975,Anne Hyde,203546,GA
1976,R. K. Narayan,149895,GA
1977,Anna Maria Luisa de' Medici,292522,GA
1978,Louis I of Hungary,38740,GA
1979,Aztecs,53198,GA
1980,Tony Benn,100413,GA
1981,USS Tennessee (BB-43),196975,GA
1982,Everglades,87003,GA
1983,Interstate 87 (New York),93830,GA
1984,Lyme Park,154784,GA
1985,Metroid,176480,GA
1986,Salamander,29657,GA
1987,Wings of Desire,33121,GA
1988,Netball,21592,GA
1989,Christopher Lee,53494,GA
1990,Boudica,4517,GA
1991,The Nice,171055,GA
1992,New Jersey Route 10,99528,GA
1993,Folk metal,73594,GA
1994,Super Mario Land,153446,GA
1995,Holmium,13465,GA
1996,Agrippina the Elder,1556,GA
1997,Einsteinium,9479,GA
1998,Nazgûl,58644,GA
1999,Fatwa,11259,GA
2000,Tamaraw,256514,GA
2001,The Pebbles and Bamm-Bamm Show,182470,GA
2002,Irredentism,15226,GA
2003,Battle of Carillon,157366,GA
2004,Tengu,256124,GA
2005,Welsh Corgi,247458,GA
2006,Normandy landings,252854,GA
2007,Computational chemistry,6019,GA
2008,Schutzstaffel,27040,GA
2009,Philip Treacy,194097,GA
2010,Victorian era,32798,GA
2011,"Saint Paul, Minnesota",40469,GA
2012,Vs. (Pearl Jam album),262590,GA
2013,National Hurricane Center,255317,GA
2014,Paweł Jasienica,36854,GA
2015,Plymouth,23508,GA
2016,A Night to Remember (book),90143,GA
2017,Fleet Street,213492,GA
2018,Frederick Reines,155800,GA
2019,Acton Town tube station,235592,GA
2020,Ardhanarishvara,100511,GA
2021,Top Hat,61501,GA
2022,Avogadro constant,41545,GA
2023,Grandma Moses,104447,GA
2024,Hafizullah Amin,14280,GA
2025,Fly,63663,GA
2026,Polaris Sales Agreement,24815,GA
2027,Geography of Croatia,5575,GA
2028,Leonardo da Vinci,18079,GA
2029,Elizabeth Cady Stanton,43384,GA
2030,Reigate,219796,GA
2031,Selenium,27117,GA
2032,Damselfly,65009,GA
2033,Singapore,27318,GA
2034,Falkner Island,63946,GA
2035,Phish,24969,GA
2036,Tet Offensive,218181,GA
2037,Leo IV the Khazar,73953,GA
2038,Cher,80696,GA
2039,Oak,39696,GA
2040,Motivation,232495,GA
2041,The Castle of Cagliostro,89629,GA
2042,Self-harm,150374,GA
2043,Louis Braille,61410,GA
2044,Press Your Luck,60911,GA
2045,Harmonic series (mathematics),142488,GA
2046,Severn bore,51655,GA
2047,Sleipnir,27881,GA
2048,Lothlórien,64039,GA
2049,Battle of Marston Moor,68771,GA
2050,King Kong vs. Godzilla,11988,GA
2051,American Airlines Flight 191,246673,GA
2052,Kashrut,16881,GA
2053,Theodore I Laskaris,74219,GA
2054,Bifröst,4055,GA
2055,Atom Heart Mother,271068,GA
2056,Dunstan,8958,GA
2057,Yes (band),43975,GA
2058,Alexander Hamilton,40597,GA
2059,Sophocles,26984,GA
2060,Leslie speaker,284855,GA
2061,Siege of Carthage (Third Punic War),266649,GA
2062,USS Wisconsin (BB-9),196691,GA
2063,The Byrds,98648,GA
2064,Battle of Bennington,39204,GA
2065,Portrait of an American Family,306587,GA
2066,Sexual selection,26789,GA
2067,Philippines,23440,GA
2068,X Japan,305752,GA
2069,Heinkel He 111,174487,GA
2070,Mount Hood,183349,GA
2071,Patsy Cline,89644,GA
2072,Mars Society,19843,GA
2073,"Jesus College, Oxford",128345,GA
2074,Fifteenth Amendment to the United States Constitution,31667,GA
2075,Isobel Gowdie,207949,GA
2076,Paul Kelly (Australian musician),43292,GA
2077,Louis XVIII,62114,GA
2078,John Ogilby,142651,GA
2079,Gary Gygax,12848,GA
2080,Sum 41,153364,GA
2081,East Carolina University,89488,GA
2082,Stefan Vladislav,256527,GA
2083,Heraclius,13956,GA
2084,New Jersey Route 64,158490,GA
2085,National Register of Historic Places,64065,GA
2086,Josef Mengele,84508,GA
2087,Slipknot (album),159162,GA
2088,Physical Graffiti,50246,GA
2089,Deftones,103959,GA
2090,Justin I,47969,GA
2091,Villanelle,32683,GA
2092,Prion,23048,GA
2093,Love Hina,76793,GA
2094,Sputnik 1,28484,GA
2095,Nobel Prize,21201,GA
2096,Prime number,23666,GA
2097,USS North Dakota (BB-29),191493,GA
2098,Nablus,233369,GA
2099,Silicon,27114,GA
2100,Dylan Thomas,8783,GA
2101,Derivative,7921,GA
2102,Hawker Hunter,265857,GA
2103,Neriglissar,69689,GA
2104,Polonium,23325,GA
2105,"Juniata County, Pennsylvania",91950,GA
2106,Half-Life (video game),52816,GA
2107,Milla Jovovich,159547,GA
2108,Archaeoastronomy,2864,GA
2109,Escape from New York,9835,GA
2110,New Jersey Route 87,231339,GA
2111,Debut (Björk album),197943,GA
2112,FLCL,173330,GA
2113,John Peckham,142601,GA
2114,Néstor Kirchner,230189,GA
2115,Migraine,21035,GA
2116,"Sultan, Washington",138242,GA
2117,"Spokane, Washington",138268,GA
2118,Genetic code,12385,GA
2119,Ville Valo,157058,GA
2120,"Galveston, Texas",53840,GA
2121,Yazdegerd I,140676,GA
2122,Sam & Max,27766,GA
2123,James Naismith,86346,GA
2124,Ankh,245791,GA
2125,Diabetic ketoacidosis,56526,GA
2126,Richmond Park,150742,GA
2127,European polecat,291913,GA
2128,John Edward Brownlee,233736,GA
2129,Queen Camilla,160811,GA
2130,Fantasia (1940 film),73460,GA
2131,Bristol Parkway railway station,89473,GA
2132,Dog Day Afternoon,101914,GA
2133,Flood (They Might Be Giants album),42632,GA
2134,Little egret,273665,GA
2135,David Starkey,211641,GA
2136,Hepatitis C,71491,GA
2137,Ureter,188325,GA
2138,Al Franken,251879,GA
2139,Progress Party (Norway),161672,GA
2140,Nouakchott,51592,GA
2141,Third Amendment to the United States Constitution,31654,GA
2142,Chloë Sevigny,219361,GA
2143,Bughouse chess,146660,GA
2144,Synth-pop,126860,GA
2145,Sitting Bull,152833,GA
2146,Babrak Karmal,4463,GA
2147,Polish proverbs,103103,GA
2148,Interstate 97,78103,GA
2149,Silver,27119,GA
2150,Alfred North Whitehead,43395,GA
2151,Descent: FreeSpace – The Great War,307541,GA
2152,Ten (Pearl Jam album),213676,GA
2153,Commander Keen,37529,GA
2154,Decade of Aggression,214798,GA
2155,Pau Gasol,156093,GA
2156,"Coral Springs, Florida",109021,GA
2157,PJ Harvey,169214,GA
2158,Bowling Green State University,275181,GA
2159,James Milner,161459,GA
2160,Thallium,30309,GA
2161,Verrazzano-Narrows Bridge,287528,GA
2162,Factorial,10606,GA
2163,Global Climate Coalition,13089,GA
2164,Annie Hall,66870,GA
2165,Type 2 diabetes,154502,GA
2166,Manu Ginóbili,147041,GA
2167,Boeing E-3 Sentry,10384,GA
2168,Freaks (1932 film),73494,GA
2169,Pelagianism,24986,GA
2170,Vitamin A,54114,GA
2171,Jeff Bezos,142528,GA
2172,Sestina,28829,GA
2173,Portsmouth,24207,GA
2174,Jadwiga of Poland,16419,GA
2175,Martha Washington Hotel,191263,GA
2176,Art Tatum,152557,GA
2177,Macrinus,20633,GA
2178,Anaximenes of Miletus,1748,GA
2179,Governor of Maryland,101141,GA
2180,Take Off Your Pants and Jacket,143261,GA
2181,Theodosius I,31131,GA
2182,New Jersey Route 162,266760,GA
2183,Hyperbolic spiral,183045,GA
2184,Román Baldorioty de Castro,248692,GA
2185,Greylag goose,198766,GA
2186,Tuatara,30786,GA
2187,Yaoi,54946,GA
2188,Super Mario Bros. 3,81111,GA
2189,Michael Kenna (politician),43821,GA
2190,Lisa's Rival,240712,GA
2191,England,9316,GA
2192,Codex Sinaiticus,27916,GA
2193,Revolution (Beatles song),147107,GA
2194,Forrest Gump,41528,GA
2195,Free abelian group,247296,GA
2196,Meerkat,208053,GA
2197,Moore's law,39418,GA
2198,Petronius Maximus,260856,GA
2199,Warg,58115,GA
2200,Hermann Göring,13487,GA
2201,Andrew Fisher,70970,GA
2202,Puck (moon),53348,GA
2203,"Meridian, Mississippi",106031,GA
2204,Henry Morgan,105060,GA
2205,Partial Nuclear Test Ban Treaty,30592,GA
2206,Mario Kart: Super Circuit,36735,GA
2207,Graham Chapman,13024,GA
2208,Eurovision Song Contest 1991,185192,GA
2209,Dave Arneson,211855,GA
2210,Alexis Herman,152799,GA
2211,Ethics,9258,GA
2212,New Jersey Route 139,261602,GA
2213,Bart the General,223482,GA
2214,"Coeur d'Alene, Idaho",110718,GA
2215,Arbroath,75555,GA
2216,No Strings Attached (NSYNC album),195640,GA
2217,Berengaria of Castile,179431,GA
2218,One-nation conservatism,126192,GA
2219,Greater scaup,268647,GA
2220,Super Mario Sunshine,149592,GA
2221,New Jersey Route 23,99842,GA
2222,Open-source license,22290,GA
2223,New Jersey Route 17,99536,GA
2224,The Downward Spiral,9441,GA
2225,Flag of Italy,297853,GA
2226,Daniel Radcliffe,153295,GA
2227,Raëlism,25915,GA
2228,Kingston upon Hull,56474,GA
2229,The White Stripes,168617,GA
2230,Orkney,22645,GA
2231,Prague Spring,23821,GA
2232,Robert Cade,246157,GA
2233,Bell Boeing V-22 Osprey,32814,GA
2234,Spider-Man (2002 film),146947,GA
2235,Marbury v. Madison,20715,GA
2236,Chinese characters,91231,GA
2237,Obesity,56435,GA
2238,New Jersey Route 77,214214,GA
2239,Eric Cartman,92134,GA
2240,Jailhouse Rock (film),125563,GA
2241,New Jersey Route 45,101368,GA
2242,Franz Schubert,44888,GA
2243,The Rape of Nanking (book),65735,GA
2244,Guy Ritchie,91084,GA
2245,The Powerpuff Girls,51679,GA
2246,Osmium,22304,GA
2247,New Jersey Route 7,99526,GA
2248,Operation Tonga,252846,GA
2249,Snow,28191,GA
2250,Chlorine,5667,GA
2251,Alternative rock,167409,GA
2252,Karl Marx,16743,GA
2253,Yuri (genre),70801,GA
2254,Star Wars: Episode II – Attack of the Clones,50957,GA
2255,"Bellaire, Texas",135997,GA
2256,King's College London,158483,GA
2257,Pterosaur,24824,GA
2258,Binary search tree,4320,GA
2259,New York Jets,21721,GA
2260,Leslie Andrew,262989,GA
2261,York,34361,GA
2262,George Washington Bridge,186703,GA
2263,Jim Corbett National Park,286604,GA
2264,Woodpecker,210845,GA
2265,Admiral Ackbar,163017,GA
2266,Liliaceae,167883,GA
2267,RAF Coastal Command,159961,GA
2268,Society,37235,GA
2269,The Clash,30423,GA
2270,Commandaria,244372,GA
2271,Aquemini,148904,GA
2272,Walmer Castle,258997,GA
2273,Phantasy Star (video game),145427,GA
2274,Bird migration,201943,GA
2275,FIFA World Cup Trophy,16383,GA
2276,Crime and Punishment,133874,GA
2277,Edmund the Martyr,153259,GA
2278,USS Takanis Bay,199001,GA
2279,Richard Hamming,99326,GA
2280,WWT Slimbridge,142022,GA
2281,Iyengar Yoga,196789,GA
2282,Stanisław Lem,26790,GA
2283,Eurasian wryneck,255544,GA
2284,Selena,69795,GA
2285,Life,18393,GA
2286,Mae Jemison,201525,GA
2287,Brooklyn Bridge,47742,GA
2288,New Jersey Route 208,275868,GA
2289,Framlingham Castle,127860,GA
2290,USS Nebraska (BB-14),189832,GA
2291,Brown pelican,214296,GA
2292,Mike Shinoda,145532,GA
2293,Richard of Dover,157921,GA
2294,Oscar Wilde,22614,GA
2295,Novalis,214866,GA
2296,Toronto Argonauts,254163,GA
2297,Axl Rose,150056,GA
2298,Astrid Lindgren,37413,GA
2299,Hormizd III,140491,GA
2300,Brandenburg-Prussia,242698,GA
2301,Labyrinth (1986 film),177906,GA
2302,Ezri Dax,308872,GA
2303,KFC,37404,GA
2304,Rez (video game),101230,GA
2305,Bored of the Rings,59748,GA
2306,Shahrbaraz,161354,GA
2307,ZX Spectrum,34467,GA
2308,Olivia de Havilland,88833,GA
2309,"University of California, Santa Cruz",31923,GA
2310,Dunstanburgh Castle,98958,GA
2311,"Mobile, Alabama",20952,GA
2312,Jodrell Bank Observatory,165320,GA
2313,Special Air Service Regiment,195077,GA
2314,USS Oklahoma (BB-37),192181,GA
2315,Goldberry,63461,GA
2316,Hawker Siddeley Harrier,14314,GA
2317,Paleontology,23084,GA
2318,USS Maryland (BB-46),205967,GA
2319,Cluj-Napoca,97404,GA
2320,USS South Carolina (BB-26),204148,GA
2321,Brown v. Board of Education,66402,GA
2322,Star Trek: Insurrection,157239,GA
2323,Fulla,69578,GA
2324,Ishe Komborera Africa,249461,GA
2325,Freemasonry,11227,GA
2326,Cary Grant,38965,GA
2327,Idiopathic intracranial hypertension,25161,GA
2328,Battle of Vauchamps,157760,GA
2329,Scarface (1932 film),76331,GA
2330,Atlantic City Expressway,262321,GA
2331,The Phantom of the Opera (2004 film),308856,GA
2332,Jack Russell Terrier,206183,GA
2333,Star Control,156252,GA
2334,Homer's Odyssey (The Simpsons),168290,GA
2335,Power pop,170909,GA
2336,Peckforton Castle,39606,GA
2337,"Hyde Park, London",211289,GA
2338,HMS Ben-my-Chree,232997,GA
2339,Olaf Guthfrithson,163841,GA
2340,Hidden Treasures (EP),60305,GA
2341,Upsilon Andromedae,246805,GA
2342,Upanishads,80666,GA
2343,Willow (1988 film),198313,GA
2344,Tux Racer,159320,GA
2345,Bree (Middle-earth),77925,GA
2346,Serpico,163459,GA
2347,Magnus II of Norway,179847,GA
2348,Mother (video game series),303961,GA
2349,Mewtwo,158357,GA
2350,Jurassic Coast,270839,GA
2351,Isaac I Komnenos,73529,GA
2352,Charles I of Hungary,70219,GA
2353,Crewe Alexandra F.C.,69438,GA
2354,Matthias Corvinus,272105,GA
2355,"Cooper, Texas",135760,GA
2356,Washington Irving,33726,GA
2357,Freedom fries,197435,GA
2358,Council of the European Union,5866,GA
2359,Born to Run,202460,GA
2360,Seventeenth Amendment to the United States Constitution,31669,GA
2361,Neon Genesis Evangelion,21711,GA
2362,Valkyrie,70798,GA
2363,Franz Liszt,67379,GA
2364,Livermorium,62198,GA
2365,CSS Scorpion,60533,GA
2366,Peroz I,140497,GA
2367,West Ham United F.C.,46417,GA
2368,"Bacliff, Texas",135916,GA
2369,Voodoo (D'Angelo album),202671,GA
2370,Starflight,310917,GA
2371,The Texas Chain Saw Massacre,29781,GA
2372,Konstantin Stanislavski,17318,GA
2373,Quantock Hills,241117,GA
2374,Barry Zito,145542,GA
2375,Taurus (constellation),29984,GA
2376,Jacobo Árbenz,170713,GA
2377,Stephen Jay Gould,27875,GA
2378,U.S. Route 46,266743,GA
2379,Tamar of Georgia,37762,GA
2380,XTC,34145,GA
2381,"Davenport, Iowa",8599,GA
2382,Geri and Freki,12457,GA
2383,Homo ergaster,276745,GA
2384,John Byrne (comics),75920,GA
2385,Fourteenth Amendment to the United States Constitution,31666,GA
2386,Capybara,6776,GA
2387,Yeardley Smith,34351,GA
2388,Oxford Street,229195,GA
2389,Aleister Crowley,1177,GA
2390,2008 Summer Olympics,77745,GA
2391,Stuart Sutcliffe,125311,GA
2392,Isengard,199002,GA
2393,Bronisław Malinowski,225244,GA
2394,Westway (London),296108,GA
2395,St Pancras railway station,311178,GA
2396,S-CRY-ed,290407,GA
2397,Kowloon Walled City,269024,GA
2398,American Graffiti,68124,GA
2399,Cricket at the 1900 Summer Olympics,228482,GA
2400,SMS Zrínyi,187834,GA
2401,ZX81,34475,GA
2402,Trie,31274,GA
2403,Phil Lynott,300561,GA
2404,Upminster,94338,GA
2405,New Jersey Route 62,158480,GA
2406,Callimachus,97080,GA
2407,Thulium,30047,GA
2408,Vitamin C,32509,GA
2409,Mobile Suit Gundam SEED,253056,GA
2410,Jim Laker,263478,GA
2411,Jungle cat,272940,GA
2412,Francis Pharcellus Church,49431,GA
2413,Adaptation (film),200626,GA
2414,Folate,54117,GA
2415,Country Joe and the Fish,204974,GA
2416,Hyacinthoides non-scripta,153112,GA
2417,K Foundation Burn a Million Quid,75159,GA
2418,Empire State Building,9736,GA
2419,English Poor Laws,204287,GA
2420,Ask and Embla,1482,GA
2421,Glenn T. Seaborg,13120,GA
2422,Romblon,240407,GA
